"","SiteID","CouncilSiteID","LawaSiteID","SWQuality","SWQAltitude","SWQLanduse","SWQFrequencyAll","SWQFrequencyLast5","Agency","Region","Lat","Long"
"498","1590","Waipawa River at State Highway 50","HBRC-00019","Yes","Upland","Rural","Quarterly","Monthly","HBRC","Hawkes Bay",-39.8622508973644,176.44559233214
"499","1642","Wairoa River at Railway Br.","HBRC-00033","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.0014225076835,177.395032215183
"500","1654","Waitio Stream at Ohiti Road","HBRC-00059","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5994463533642,176.711405670004
"501","1924","Ngaruroro River D/S Hawkes Bay Dairies","HBRC-00061","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.5998512928447,176.577115297132
"502","1925","Clive River U/S Whakatu Rail Bridge","HBRC-00003","Yes","Lowland","Rural","Quarterly","Quarterly","HBRC","Hawkes Bay",-39.599052587315,176.87787555936
"503","1932","Taharua Stream at Henrys Bridge","HBRC-00073","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.0006405360206,176.280758773115
"504","1948","Taharua Stream at Red Hut Mohaka Confl","HBRC-00069","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.0741266762876,176.302240766045
"505","2003","Kahahakuri Stream U/S Tukituki Confl","LAWA-100648","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.9767936527499,176.505357969403
"506","5273","Mohaka River D/S Waipunga River","HBRC-00072","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.1000450826981,176.702160201764
"507","5274","Mohaka River D/S Ripia River","HBRC-00071","Yes","Upland","Rural","Monthly","Monthly","HBRC","Hawkes Bay",-39.2072916019879,176.516996020128
"508","Arawhata Drain at Hokio Beach Road","Arawhata Drain at Hokio Beach Road","HRC-00001","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.6218999999999,175.24728
"509","Hautapu at US Rangitikei River Conf","Hautapu at US Rangitikei River Conf","HRC-00002","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.75376,175.83617
"510","Hautapu at Alabasters","Hautapu at Alabasters","HRC-00003","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.65688,175.78086
"511","Hokio at Lake Horowhenua","Hokio at Lake Horowhenua","HRC-00004","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.605,175.23608
"512","Kahuterawa at Johnstons Rata","Kahuterawa at Johnstons Rata","HRC-00005","Yes","Lowland","Forest","Monthly","Monthly","HRC","Horizons",-40.44907,175.62164
"513","Kumeti at Te Rehunga","Kumeti at Te Rehunga","HRC-00006","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.21971,176.01202
"514","Makotuku at Raetihi","Makotuku at Raetihi","HRC-00007","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.42102,175.2821
"515","Makakahi at Hamua","Makakahi at Hamua","HRC-00008","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.56517,175.74511
"516","Makotuku at SH49A","Makotuku at SH49A","HRC-00009","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-39.37149,175.32457
"517","Makuri at Tuscan Hills","Makuri at Tuscan Hills","HRC-00010","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.5236599999999,175.93115
"518","Manakau at S.H.1 Bridge","Manakau at S.H.1 Bridge","HRC-00011","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.72438,175.21165
"519","Manawatu at Whirokino","Manawatu at Whirokino","HRC-00012","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.5115699999999,175.26837
"520","Manawatu at Opiki Bridge","Manawatu at Opiki Br","HRC-00013","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.4353499999999,175.46978
"521","Manawatu at Ngawapurua Bridge","Manawatu at Ngawapurua Bridge","HRC-00014","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.38685,175.88985
"522","Manawatu at Teachers College","Manawatu at Teachers College","HRC-00015","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.37329,175.62773
"523","Manawatu at Hopelands","Manawatu at Hopelands","HRC-00016","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.35886,175.96286
"524","Manawatu at Upper Gorge","Manawatu at Upper Gorge","HRC-00017","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.33185,175.81803
"525","Manawatu at Weber Road","Manawatu at Weber Road","HRC-00018","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.2394699999999,176.11638
"526","Mangahao at Ballance","Mangahao at Ballance","HRC-00019","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.4361099999999,175.79173
"527","Mangapapa at Troup Rd","Mangapapa at Troup Rd","HRC-00020","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.3419299999999,175.84788
"528","Mangatainoka at Putara","Mangatainoka at Putara","HRC-00021","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-40.68052,175.54746
"529","Mangatainoka at Larsons Road","Mangatainoka at Larsons Road","HRC-00022","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-40.64036,175.61099
"530","Mangatainoka at Pahiatua Town Bridge","Mangatainoka at Pahiatua Town Bridge","HRC-00023","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.44957,175.83121
"531","Mangatainoka at Brewery - S.H.2 Bridge","Mangatainoka at Brewery - S.H.2 Bridge","HRC-00024","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.42268,175.86191
"532","Mangatera at u/s Manawatu confluence","Mangatera at u/s Manawatu confluence","HRC-00025","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.24085,176.0988
"533","Mangatoro at Mangahei Road","Mangatoro at Mangahei Road","HRC-00026","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.24468,176.18953
"534","Mangawhero at Raupiu Road","Mangawhero at Raupiu Road","HRC-00027","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-39.70028,175.33113
"535","Mangawhero at Pakihi Rd Bridge","Mangawhero at Pakihi Rd Bridge","HRC-00028","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.431,175.32311
"536","Mangawhero at DOC Headquarters","Mangawhero at DOC Headquarters","HRC-00029","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-39.4017,175.41228
"537","Ohau at Gladstone Reserve","Ohau at Gladstone Reserve","HRC-00030","Yes","Lowland","Forest","Monthly","Monthly","HRC","Horizons",-40.66335,175.3374
"538","Ohau at Haines Property","Ohau at Haines Property","HRC-00031","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.66429,175.19784
"539","Ohura at Tokorima","Ohura at Tokorima","HRC-00032","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-38.9175,175.03238
"540","Ongarue at Taringamotu","Ongarue at Taringamotu","HRC-00033","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-38.86223,175.23823
"541","Oroua at Awahuri Bridge","Oroua at Awahuri Bridge","HRC-00034","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.27565,175.52158
"542","Oroua at Almadale Slackline","Oroua at Almadale Slackline","HRC-00035","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.17341,175.6599
"543","Oroua at Apiti Gorge Bridge","Oroua at Apiti","HRC-00036","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-39.9380699999999,175.9258
"544","Oruakeretaki at S.H.2 Napier","Oruakeretaki at S.H.2 Napier","HRC-00037","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.25342,176.03234
"545","Owahanga at Branscombe Bridge","Owahanga at Branscombe Bridge","HRC-00038","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.63079,176.30245
"546","Patiki Stream at Kawiu Road","Patiki Stream at Kawiu Road","HRC-00039","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.6080299999999,175.27923
"547","Pohangina at Mais Reach","Pohangina at Mais Reach","HRC-00040","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.2245699999999,175.783
"548","Pohangina at Piripiri","Pohangina at Piripiri","HRC-00041","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-40.05216,175.94009
"549","Porewa at Onepuhi","POREWA AT ONEPUHI ROAD","HRC-00042","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.0770899999999,175.45319
"550","Rangitikei at McKelvies","Rangitikei at McKelvies","HRC-00043","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.29556,175.27557
"551","Rangitikei at Onepuhi","Rangitikei at Onepuhi","HRC-00044","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.07957,175.46384
"552","Rangitikei at Mangaweka","Rangitikei at Mangaweka","HRC-00045","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.8094199999999,175.80811
"553","Rangitikei at Pukeokahu","Rangitikei at Pukeokahu","HRC-00046","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-39.62765,176.04425
"554","Raparapawai at Jackson Rd","Raparapawai at Jackson Rd","HRC-00047","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.32287,175.99543
"555","Tamaki at Stephensons","Tamaki at Stephensons","HRC-00048","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.24535,176.06491
"556","Tamaki at Tamaki Reserve","Tamaki at Tamaki Reserve","HRC-00049","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-40.12272,176.03354
"557","Tiraumea at Ngaturi","Tiraumea at Ngaturi","HRC-00050","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.46711,175.92279
"558","Tiraumea u/s Manawatu Confluence","Tiraumea u/s Manawatu Confluence","HRC-00051","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.38868,175.88875
"559","Tokiahuru at Junction","Tokiahuru at Junction","HRC-00053","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-39.4962,175.45767
"560","Tokomaru River at Horseshoe bend","Tokomaru River at Horseshoe bend","HRC-00054","Yes","Lowland","Forest","Monthly","Monthly","HRC","Horizons",-40.48729,175.52598
"561","Turakina at ONeills Bridge","Turakina at ONeills Bridge","HRC-00055","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.02572,175.23333
"562","Waikawa at North Manakau Road","Waikawa at North Manakau Road","HRC-00056","Yes","Lowland","Forest","Monthly","Monthly","HRC","Horizons",-40.7077399999999,175.23359
"563","Waikawa Stream at Huritini","Waikawa at Huritini","HRC-00057","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.68652,175.16542
"564","Whangaehu at Kauangaroa","Whangaehu at Kauangaroa","HRC-00058","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-39.92577,175.27568
"565","Whanganui at Te Rewa","Whanganui at Te Rewa","HRC-00059","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-39.7694,175.16185
"566","Whanganui at Pipiriki","Whanganui at Pipiriki","HRC-00060","Yes","Lowland","Forest","Monthly","Monthly","HRC","Horizons",-39.47961,175.04452
"567","Whanganui at Wades Landing","Whanganui at Wades Landing","HRC-00061","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-39.11164,175.06128
"568","Whanganui at Te Maire","Whanganui at Te Maire","HRC-00062","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-38.94251,175.18891
"569","Whanganui at Cherry Grove","Whanganui at Cherry Grove","HRC-00063","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-38.89163,175.25534
"570","Mangawhero at u/s Ohakune STP","Mangawhero at u/s Ohakune STP","HRC-00064","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.40901,175.38394
"571","Mangaehuehu at u/s Rangataua STP","Mangaehuehu at u/s Rangataua STP","HRC-00065","Yes","Upland","Forest","Monthly","Monthly","HRC","Horizons",-39.4307399999999,175.46372
"572","Makotuku at Above Sewage Plant","Makotuku at Above Sewage Plant","HRC-00066","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.43825,175.28904
"573","Pongaroa at u/s Pongaroa STP","Pongaroa at u/s Pongaroa STP","HRC-00067","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.5497,176.20633
"574","Rangitikei at u/s Bulls STP","Rangitikei at u/s Bulls STP","HRC-00069","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.18952,175.37738
"575","Rangitawa Stream at us Halcombe oxpond","Rangitawa Stream at us Halcombe oxpond","HRC-00070","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.13316,175.48576
"576","Whangaehu at u/s Winstone Pulp","Whangaehu at u/s Winstone Pulp","HRC-00071","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.46329,175.58116
"577","Waitangi at u/s Waiouru STP","Waitangi at u/s Waiouru STP","HRC-00072","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-39.4615,175.65899
"578","Piakatutu at u/s Sanson STP","Piakatutu at u/s Sanson STP","HRC-00073","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.2149499999999,175.41119
"579","Mangaore at u/s Shannon STP","Mangaore at u/s Shannon STP","HRC-00074","Yes","Lowland","Forest","Monthly","Monthly","HRC","Horizons",-40.53773,175.40034
"580","Mangatera at Dannevirke","Mangatera at Dannevirke","HRC-00075","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.22455,176.10159
"581","Mangaatua at u/s Woodville STP","Mangaatua at u/s Woodville STP","HRC-00076","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.34449,175.85389
"582","Makakahi at u/s Eketahuna STP","Makakahi at u/s Eketahuna STP","HRC-00077","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.65175,175.7037
"583","Oroua at U/S AFFCO Feilding","Oroua at U/S AFFCO Feilding","HRC-00078","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.23195,175.58226
"584","Oroua at U/S Feilding STP","Oroua at U/S Feilding STP","HRC-00079","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.26253,175.54461
"585","Manawatu at u/s PNCC STP","Manawatu at u/s PNCC STP","HRC-00080","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.3878299999999,175.58234
"586","Manawatu at us Fonterra Longburn","Manawatu at us Fonterra Longburn","HRC-00081","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.39832,175.55681
"587","Manawatu at u/s PPCS Shannon","Manawatu at u/s PPCS Shannon","HRC-00082","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.5260299999999,175.39992
"588","Mangatainoka at u/s Pahiatua STP","Mangatainoka at u/s Pahiatua STP","HRC-00083","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.4394399999999,175.84022
"589","Tutaenui Stream at u/s Marton STP","Tutaenui Stream at u/s Marton STP","HRC-00085","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.10551,175.38734
"590","Mangarangiora Trib at US Norsewood STP","Mangarangiora Trib at US Norsewood STP","HRC-00086","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.08064,176.2229
"591","Unnamed Trib of Waipu at us Ratana STP","Unnamed Trib of Waipu at us Ratana STP","HRC-00087","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.04013,175.16846
"592","Oroua Trib at U/S Kimbolton STP","Oroua Trib at U/S Kimbolton STP","HRC-00088","Yes","Upland","Rural","Monthly","Monthly","HRC","Horizons",-40.0621399999999,175.79276
"593","Mowhanau Stream at Footbridge","Mowhanau Stream at Footbridge","HRC-00089","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-39.8866699999999,174.90126
"594","Mangatainoka at Scarborough Konini Rd","Mangatainoka at Scarborough Konini Rd","HRC-00343","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.47566,175.79573
"595","Mangatainoka at u/s Tiraumea Confluence","Mangatainoka at u/s Tiraumea Confluence","HRC-00344","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.40263,175.88269
"596","Oroua at Mangawhata","Oroua at Mangawhata","LAWA-100248","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.392866,175.435158
"597","Rangitikei @ Kakariki","Rangitikei @ Kakariki","NRWQN-00018","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-40.12504,175.44437
"598","Whanganui @ Paetawa","Whanganui @ Paetawa","NRWQN-00019","Yes","Lowland","Rural","Monthly","Monthly","HRC","Horizons",-39.7868799999999,175.14255
"599","Waihopai River at Craiglochart","Waihopai River at Craiglochart","MDC-00030","true","Upland","Rural","Monthly","Monthly","MDC","Marlborough",-41.62117201,173.68897967
"600","Branch River at Weir Intake","Branch River at Weir Intake","MDC-00005","true","Upland","Exotic","Monthly","Monthly","MDC","Marlborough",-41.70014713,173.18326957
"601","Awatere River at Awapiri","Awatere River at Awapiri","MDC-00003","true","Upland","Rural","Monthly","Monthly","MDC","Marlborough",-41.83477611,173.73081669
"602","Graham River at Road Bridge","Graham River at Road Bridge","MDC-00010","true","Lowland","Native","Monthly","Monthly","MDC","Marlborough",-41.27076198,174.07392726
"603","Are Are Creek at Kaituna Tuamarina Track","Are Are Creek at Kaituna Tuamarina Track","MDC-00001","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.46644209,173.82486088
"604","Kaituna River at Higgins Bridge","Kaituna River at Higgins Bridge","MDC-00012","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.31128476,173.77473321
"605","Doctors Creek Upstream Taylor","Doctors Creek Upstream Taylor","MDC-00008","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.51472761,173.94246076
"606","Mill Creek at Ormonds","Mill Creek at Ormonds","MDC-00013","true","Upland","Rural","Monthly","Monthly","MDC","Marlborough",-41.56218999,173.5138337
"607","Cullen Creek at Road Bridge","Cullen Creek at Road Bridge","MDC-00006","true","Lowland","Exotic","Monthly","Monthly","MDC","Marlborough",-41.29465472,173.85758011
"608","Omaka River at Hawkesbury Road Bridge","Omaka River at Hawkesbury Road Bridge","MDC-00015","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.52290352,173.81681618
"609","Waitohi River at State Highway One","Waitohi River at State Highway One","MDC-00034","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.29364252,174.00495969
"610","Kenepuru Stream at Kenepuru Head","Kenepuru Stream at Kenepuru Head","MDC-00011","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.16612951,174.12387854
"611","Murphys Creek at Nelson Street","Murphys Creek at Nelson Street","MDC-00014","true","Lowland","Urban","Monthly","Monthly","MDC","Marlborough",-41.50874417,173.94167897
"612","Rai River at Rai Falls","Rai River at Rai Falls","MDC-00022","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.28556058,173.57463968
"613","Ohinemahuta River at Northbank Road","Onamalutu River at Northbank Road","MDC-00016","true","Lowland","Exotic","Monthly","Monthly","MDC","Marlborough",-41.47790727,173.78116979
"614","Opaoa River at Hammerichs Road","Opawa River at Hammerichs Road","MDC-00019","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.48709991,173.90917839
"615","Opouri River at Tunakino Valley Road","Opouri River at Tunakino Valley Road","MDC-00017","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.21217636,173.62272553
"616","Tuamarina River at State Highway One","Tuamarina River at State Highway One","MDC-00025","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.43823364,173.96463451
"617","Flaxbourne River at Quarry","Flaxbourne River at Quarry","MDC-00009","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.83359628,174.17396926
"618","Waima (Ure) River at SH1 Bridge","Waima (Ure) River at SH1 Bridge","MDC-00027","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.90198596,174.11131256
"619","Awatere River at River Mouth","Awatere River at River Mouth","MDC-00002","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.60808432,174.15146174
"620","Duncan Stream at Outlet","Duncan Stream at Outlet","MDC-00007","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.28193721,173.90219322
"621","Te Hoiere/Pelorus River at Kahikatea Flat","Pelorus River at Kahikatea Flat","MDC-00021","true","Lowland","Native","Monthly","Monthly","MDC","Marlborough",-41.30153522,173.56840131
"622","Te Hoiere/Pelorus River at Fishermans Flat","Pelorus River at Fishermans Flat","MDC-00020","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.30073927,173.71156417
"623","Wakamarina River at SH6","Wakamarina River at SH6","MDC-00031","true","Lowland","Exotic","Monthly","Monthly","MDC","Marlborough",-41.29102334,173.66894164
"624","Waihopai River at SH63 Bridge","Waihopai River at SH63 Bridge","MDC-00029","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.52835529,173.73221222
"625","Opaoa River at Swamp Road","Opawa River at Swamp Road","MDC-00018","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.51726924,174.01732797
"626","Taylor River at Rail Bridge","Taylor River at Rail Bridge","MDC-00026","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.51209271,173.96045758
"627","Wairau Diversion at Neals Road Bridge","Wairau Diversion at Neals Road Bridge","MDC-00028","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.44231908,174.00610115
"628","Ronga River at Upstream Rai River","Ronga River at Upstream Rai River","MDC-00023","true","Lowland","Rural","Monthly","Monthly","MDC","Marlborough",-41.21043507,173.59601344
"629","Spring Creek at Wairau River Floodgates","Spring Creek at Wairau River Floodgates","MDC-00024","true","Lowland","Rural","Unstated","Unstated","MDC","Marlborough",-41.44547299,173.97029634
"630","Black Birch Stream at Awatere Intake","Black Birch Stream at Awatere Intake","MDC-00004","true","Upland","Rural","Monthly","Monthly","MDC","Marlborough",-41.70749614,173.88026864
"631","Maitai South Branch at Intake","Maitai South Branch at Intake","NCC-00016","true","Upland","Native","Quarterly","Quarterly","NCC","Nelson",-41.29941726,173.36691412
"632","Wakapuaka at Hira","Wakapuaka at Hira","NCC-00027","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.21578438,173.39544662
"633","Lud at 4.7km","Lud at 4.7km","NCC-00030","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.25036732,173.3815591
"634","Todds at SH6","Todds at SH6","NCC-00021","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.21402686,173.33620841
"635","Whangamoa at Kokorua Bridge","Whangamoa at Kokorua Bridge","NCC-00034","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.12889597,173.5411636
"636","Collins at SH6","Collins at SH6","NCC-00038","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.15972008,173.53368155
"637","Brook at Motor Camp","Brook at Motor Camp","NCC-00012","true","Lowland","Native","Quarterly","Quarterly","NCC","Nelson",-41.31154835,173.29221908
"638","Hillwood at Glen Rd","Hillwood at Glen Rd","NCC-00040","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.20348936,173.35949584
"639","Brook at Manuka St","Brook at Manuka St","NCC-00010","true","Lowland","Urban","Quarterly","Quarterly","NCC","Nelson",-41.27825433,173.28918088
"640","Brook at Burn Pl","Brook at Burn Pl","NCC-00011","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.28921044,173.29170139
"641","Wakapuaka at Maori Pa Rd","Wakapuaka at Maori Pa Rd","NCC-00025","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.18987457,173.41924727
"642","Wakapuaka at Duckpond Rd","Wakapuaka at Duckpond Rd","NCC-00028","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.2292104,173.40200646
"643","Maitai at Riverside","Maitai at Riverside","NCC-00013","true","Lowland","Urban","Quarterly","Quarterly","NCC","Nelson",-41.27159588,173.28985592
"644","Dencker at Kokorua Rd","Dencker at Kokorua Rd","NCC-00039","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.14096842,173.53693741
"645","Groom at Maitai Confluence","Groom at Maitai Confluence","NCC-00018","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.2881737,173.32561357
"646","Poorman at Barnicoat Walkway","Poorman at Barnicoat Walkway","NCC-00005","true","Upland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.32811127,173.26330279
"647","Poorman at Seaview Rd","Poorman at Seaview Rd","NCC-00004","true","Lowland","Urban","Quarterly","Quarterly","NCC","Nelson",-41.30323727,173.22694876
"648","Teal at 1.9km","Teal at 1.9km","NCC-00032","true","Lowland","Native","Quarterly","Quarterly","NCC","Nelson",-41.24010444,173.40098724
"649","Maitai at Groom Rd","Maitai at Groom Rd","NCC-00015","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.28842246,173.32683295
"650","Sharland at Maitai Confluence","Sharland at Maitai Confluence","NCC-00017","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.27530175,173.32872569
"651","Orphanage at Saxton Rd East","Orphanage at Saxton Rd East","NCC-00002","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.32696384,173.21751917
"652","Lud at SH6","Lud at SH6","NCC-00029","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.21740564,173.39549217
"653","Whangamoa at Hippolite Rd","Whangamoa at Hippolite Rd","NCC-00036","true","Lowland","Exotic","Quarterly","Quarterly","NCC","Nelson",-41.18887274,173.48406216
"654","Jenkins at Pascoe St","Jenkins at Pascoe St","NCC-00006","true","Lowland","Urban","Monthly","Quarterly","NCC","Nelson",-41.295048,173.24084684
"655","York at Waimea Rd","York at Waimea Rd","NCC-00009","true","Lowland","Rural","Quarterly","Quarterly","NCC","Nelson",-41.29575659,173.26673193
"656","Kakanui River at Clifton Falls Br","Kakanui at Clifton Falls Bridge","ORC-00115","true","Lowland","Rural","Bimonthly","Bimonthly","ORC","Otago",-45.03179169,170.75220051
"657","Lindsays Creek at North Rd Bridge","Lindsays Creek at North Road Bridge","ORC-00119","true","Lowland","Rural","Bimonthly","Bimonthly","ORC","Otago",-45.85174277,170.52383408
"658","Taieri River at Sutton","Taieri at Sutton","ORC-00154","true","Upland","Rural","Bimonthly","Bimonthly","ORC","Otago",-45.56852041,170.14036832
"659","Taieri River at Waipiata","Taieri at Waipiata","ORC-00156","true","Upland","Rural","Bimonthly","Bimonthly","ORC","Otago",-45.19673042,170.15322202
"660","Taieri River at Stonehenge","Taieri at Stonehenge","ORC-00071","true","Upland","Rural","Bimonthly","Bimonthly","ORC","Otago",-45.32616959,169.95433519
"661","Kye Burn at SH85 Bridge","Kye Burn at SH85 Bridge","ORC-00098","true","Upland","Rural","Bimonthly","Bimonthly","ORC","Otago",-45.15003543,170.26123708
"662","Tokomairiro River at West Branch Br","Tokomairiro at West Branch Bridge","ORC-00159","true","Lowland","Rural","Bimonthly","Bimonthly","ORC","Otago",-46.08198102,169.85232574
